,TS代码,股东名称,持股比例
88,600868.SH,中科中睿能源科技有限公司,3.96
36,600868.SH,徐显丰,1.22
84,600868.SH,烟台中睿新能源科技有限公司,1.13
91,600869.SH,远东控股集团有限公司,63.64
34,600869.SH,无锡金投控股有限公司,3.06
94,600869.SH,缪云鹏,3.01
47,600869.SH,上海通怡投资管理有限公司-通怡海川5号私募证券投资基金,2.08
87,600869.SH,蔡强,1.85
78,600870.SH,嘉兴融仁投资管理合伙企业(有限合伙),13.84
11,600870.SH,深圳市力信达科技有限公司,13.84
82,600870.SH,赣州鑫域投资管理有限公司,11.31
22,600870.SH,王春芳,5.0
52,600870.SH,德昌行(北京)投资有限公司,4.99
71,600871.SH,中国石油化工集团有限公司,56.51
7,600871.SH,中国石油化工集团有限公司1,56.51
77,600871.SH,香港中央结算(代理人)有限公司,28.46
14,600871.SH,香港中央结算(代理人)有限公司2,28.45
34,600871.SH,中国中信有限公司,5.45
0,600872.SH,中山润田投资有限公司,24.92
16,600872.SH,香港中央结算有限公司(陆股通),12.53
25,600872.SH,中山火炬集团有限公司,10.72
94,600872.SH,前海人寿保险股份有限公司-自有资金,3.57
97,600872.SH,深圳市荣超投资发展有限公司,2.9
14,600873.SH,孟庆山,27.55
72,600873.SH,胡继军,6.01
34,600873.SH,中国证券金融股份有限公司,4.89
6,600873.SH,北京隆慧投资有限公司-隆慧汇晨战略投资私募证券投资基金,2.96
63,600873.SH,杨维永,2.54
2,600874.SH,天津市政投资有限公司,50.14
12,600874.SH,香港中央结算(代理人)有限公司,23.68
46,600874.SH,HKSCC NOMINEES LIMITED,23.67
66,600874.SH,中央汇金资产管理有限责任公司,0.99
81,600874.SH,中央汇金投资有限责任公司,0.99
43,600875.SH,中国东方电气集团有限公司,55.91
88,600875.SH,香港中央结算(代理人)有限公司,10.99
11,600875.SH,香港中央结算有限公司(陆股通),10.83
87,600875.SH,中国证券金融股份有限公司,2.12
93,600875.SH,中央汇金资产管理有限责任公司,0.97
2,600876.SH,香港中央结算(代理人)有限公司,45.1374
90,600876.SH,中国洛阳浮法玻璃集团有限责任公司,20.56
38,600876.SH,中建材蚌埠玻璃工业设计研究院有限公司,12.82
82,600876.SH,凯盛科技集团有限公司,1.34
84,600876.SH,安徽华光光电材料科技集团有限公司,1.14
65,600877.SH,中电力神集团有限公司,31.87
10,600877.SH,中电科能源有限公司,31.87
77,600877.SH,天津力神电池股份有限公司,3.22
11,600877.SH,罗瑞云,0.71
94,600877.SH,罗中能,0.64
40,600879.SH,中国航天时代电子有限公司,21.57
83,600879.SH,中国建设银行股份有限公司-鹏华中证国防指数分级证券投资基金,2.58
69,600879.SH,陕西航天导航设备有限公司,1.96
10,600879.SH,湖北聚源科技投资有限公司,1.82
72,600879.SH,中国建设银行股份有限公司-富国中证军工指数分级证券投资基金,1.79
23,600880.SH,成都博瑞投资控股集团有限公司,23.38
29,600880.SH,成都传媒集团,11.57
91,600880.SH,成都新闻宾馆,10.2
31,600880.SH,中国证券金融股份有限公司,2.63
66,600880.SH,中央汇金资产管理有限责任公司,1.54
68,600881.SH,长春市人民政府国有资产监督管理委员会,9.08
4,600881.SH,万忠波,4.93
58,600881.SH,吉林金塔投资股份有限公司,4.77
43,600881.SH,无锡圣邦地产投资有限公司,4.58
69,600881.SH,天津鸿嘉置业发展有限公司,4.58
18,600882.SH,柴琇,18.59
1,600882.SH,内蒙古蒙牛乳业(集团)股份有限公司,9.93
65,600882.SH,兴业国际信托有限公司-兴业信托·广泽股份1号员工持股集合资金信托计划,8.75
93,600882.SH,刘木栋,7.09
66,600882.SH,沂源县东里镇集体资产经营管理中心,7.08
46,600883.SH,深圳市得融投资发展有限公司,17.15
48,600883.SH,北京北大资源科技有限公司,11.79
69,600883.SH,云南传奇投资有限公司,10.67
88,600883.SH,保山市永昌投资开发有限公司(见注释),6.58
3,600883.SH,保山市永昌投资开发(集团)有限公司,6.58
57,600884.SH,杉杉集团有限公司,32.694
88,600884.SH,杉杉控股有限公司,16.09
72,600884.SH,天安财产保险股份有限公司-保赢1号,5.36
78,600884.SH,华夏人寿保险股份有限公司-万能保险产品,5.36
6,600884.SH,全国社保基金四一四组合,2.83
90,600885.SH,有格投资有限公司,33.94
7,600885.SH,香港中央结算有限公司(陆股通),13.69
77,600885.SH,联发集团有限公司,11.65
86,600885.SH,有格投资有限公司-有格投资有限公司非公开发行2019年可交换公司债券(第三期)质押专户,3.06
98,600885.SH,有格投资有限公司-有格投资有限公司非公开发行2019年可交换公司债券(第二期)质押专户,2.46
50,600886.SH,国家开发投资集团有限公司,49.18
0,600886.SH,中国长江电力股份有限公司,14.73
78,600886.SH,香港中央结算有限公司(陆股通),3.31
75,600886.SH,中国证券金融股份有限公司,3.0
11,600886.SH,"Citibank, National Association",2.58
93,600887.SH,香港中央结算有限公司(陆股通),14.9
15,600887.SH,呼和浩特投资有限责任公司,8.88
26,600887.SH,潘刚,4.73
40,600887.SH,中国证券金融股份有限公司,3.01
55,600887.SH,内蒙古伊利实业集团股份有限公司回购专用证券账户,3.0
3,600888.SH,特变电工股份有限公司,31.14
78,600888.SH,云南博闻科技实业股份有限公司,8.33
12,600888.SH,珠海格力电器股份有限公司,4.48
13,600888.SH,江苏云石投资管理有限公司-江苏疌泉农银国企混改转型升级基金(有限合伙),3.31
90,600888.SH,全国社保基金一一四组合,1.4
49,600889.SH,南京新工投资集团有限责任公司,35.41
0,600889.SH,南京轻纺产业(集团)有限公司,6.55
33,600889.SH,南京国资混改基金有限公司,6.44
77,600889.SH,金婷,2.29
62,600889.SH,吕坤钰,1.51
30,600890.SH,嘉益(天津)投资管理有限公司,19.47
41,600890.SH,中国铁路兰州局集团有限公司,14.52
65,600890.SH,天津中维商贸集团有限公司,10.22
38,600890.SH,上海华山康健医疗有限公司,2.08
57,600890.SH,陈勇,2.03
91,600892.SH,周镇科,39.93
63,600892.SH,北京天创文投演艺有限公司,9.98
29,600892.SH,北京天创文投文化发展集团有限公司,9.98
84,600892.SH,深圳市大晟资产管理有限公司,9.06
47,600892.SH,许锦光,6.11
24,600893.SH,中国航发西安航空发动机有限公司,26.52
12,600893.SH,中国航空发动机集团有限公司,16.8
88,600893.SH,中国航空工业集团有限公司,11.21
4,600893.SH,北京国发航空发动机产业投资基金中心(有限合伙),3.68
65,600893.SH,中国华融资产管理股份有限公司,2.4
40,600894.SH,广州广日集团有限公司,56.56
7,600894.SH,广州智能装备产业集团有限公司,56.56
63,600894.SH,上海高毅资产管理合伙企业(有限合伙)-高毅邻山1号远望基金,4.63
39,600894.SH,中央汇金资产管理有限责任公司,1.93
82,600894.SH,广州维亚通用实业有限公司,1.29
70,600895.SH,上海张江(集团)有限公司,50.75
28,600895.SH,中国证券金融股份有限公司,3.62
44,600895.SH,中央汇金资产管理有限责任公司,2.65
11,600895.SH,香港中央结算有限公司(陆股通),1.13
89,600895.SH,上海恒大也是园企业发展有限公司,0.78
0,600896.SH,上海览海投资有限公司,37.47
38,600896.SH,上海览海上寿医疗产业有限公司,9.44
85,600896.SH,中国海运集团有限公司,8.95
74,600896.SH,上海人寿保险股份有限公司-万能产品1,2.32
6,600896.SH,上海人寿保险股份有限公司—万能产品1,2.32
31,600897.SH,厦门翔业集团有限公司,68.0
53,600897.SH,香港中央结算有限公司(陆股通),2.64
0,600897.SH,招商银行股份有限公司-上证红利交易型开放式指数证券投资基金,1.69
81,600897.SH,中国太平洋人寿保险股份有限公司-传统-普通保险产品,1.57
84,600897.SH,中国太平洋人寿保险股份有限公司-分红-个人分红,1.52
68,600898.SH,山东龙脊岛建设有限公司,19.99
76,600898.SH,北京战圣投资有限公司,9.02
69,600898.SH,沙翔,4.74
58,600898.SH,郑州投资控股有限公司,4.51
78,600898.SH,于正刚,2.31
50,600900.SH,中国长江三峡集团有限公司,57.92
20,600900.SH,中国长江三峡集团有限公司1,56.14
35,600900.SH,香港中央结算有限公司(陆股通),5.94
2,600900.SH,香港中央结算有限公司,5.46
28,600900.SH,中国平安人寿保险股份有限公司-传统-普通保险产品,4.4913
31,600901.SH,江苏交通控股有限公司,21.43
52,600901.SH,南京银行股份有限公司,21.09
62,600901.SH,江苏扬子大桥股份有限公司,9.78
60,600901.SH,江苏广靖锡澄高速公路有限责任公司,7.83
76,600901.SH,国际金融公司,6.7
44,600903.SH,北京东嘉投资有限公司,44.5
35,600903.SH,贵阳市工商产业投资集团有限公司,35.94
85,600903.SH,贵阳市工业投资(集团)有限公司,35.94
87,600903.SH,贵州农金投资有限公司,1.96
88,600903.SH,全国社会保障基金理事会转持一户,1.5
38,600908.SH,国联信托股份有限公司,9.0
71,600908.SH,无锡万新机械有限公司,6.3
80,600908.SH,无锡市兴达尼龙有限公司,6.01
72,600908.SH,江苏红豆国际发展有限公司,4.49
96,600908.SH,无锡市建设发展投资有限公司,4.17
35,600909.SH,安徽省国有资本运营控股集团有限公司,25.1
94,600909.SH,安徽省国有资产运营有限公司,24.5
95,600909.SH,安徽出版集团有限责任公司,11.18
84,600909.SH,东方国际创业股份有限公司,6.6
51,600909.SH,安徽省皖能股份有限公司,5.52
30,600916.SH,中国黄金集团有限公司,43.07
39,600916.SH,北京彩凤金鑫商贸中心(有限合伙),9.81
18,600916.SH,中信证券投资有限公司,6.98
24,600916.SH,中金黄金股份有限公司,6.58
16,600916.SH,宿迁涵邦投资管理有限公司,5.01
79,600917.SH,重庆市能源投资集团有限公司,51.48
41,600917.SH,华润燃气(中国)投资有限公司,22.49
30,600917.SH,重庆渝康资产经营管理有限公司,15.0
50,600917.SH,重庆市城市建设投资(集团)有限公司,10.0
93,600917.SH,全国社会保障基金理事会转持二户,1.0
88,600918.SH,莱芜钢铁集团有限公司,48.4544
66,600918.SH,中国建银投资有限责任公司,7.6742
53,600918.SH,兖矿集团有限公司,7.304
34,600918.SH,济钢集团有限公司,5.6081
35,600918.SH,山东省鲁信投资控股集团有限公司,4.4257
2,600919.SH,江苏省国际信托有限责任公司,8.17
1,600919.SH,江苏凤凰出版传媒集团有限公司,8.11
3,600919.SH,华泰证券股份有限公司,5.63
0,600919.SH,无锡市建设发展投资有限公司,4.81
49,600919.SH,香港中央结算有限公司(陆股通),3.77
31,600926.SH,Commonwealth Bank of Australia,18.0
13,600926.SH,杭州市财政局,11.86
6,600926.SH,红狮控股集团有限公司,11.81
76,600926.SH,杭州市财开投资集团有限公司,7.96
52,600926.SH,中国人寿保险股份有限公司,5.55
89,600928.SH,加拿大丰业银行,19.99
90,600928.SH,大唐西市文化产业投资集团有限公司,15.75
91,600928.SH,西安投资控股有限公司,15.36
92,600928.SH,中国烟草总公司陕西省公司,15.0
93,600928.SH,西安经开城市投资建设管理有限责任公司,3.88
42,600929.SH,湖南省轻工盐业集团有限公司,61.4
76,600929.SH,湘江产业投资有限责任公司,4.02
87,600929.SH,贵州盐业(集团)有限责任公司,3.56
88,600929.SH,广东省盐业集团有限公司,3.18
24,600929.SH,湖南轻盐创业投资管理有限公司,2.86
96,600933.SH,宁波爱柯迪投资管理有限公司,33.76
97,600933.SH,领拓集团香港有限公司,13.74
91,600933.SH,XUDONG INTERNATIONAL LIMITED,11.75
92,600933.SH,张建成,8.36
88,600933.SH,宁波领挈股权投资合伙企业(有限合伙),7.5
23,600936.SH,广西广播电视台,27.84
56,600936.SH,广西电视台,27.81
86,600936.SH,南宁电视台,6.51
9,600936.SH,南宁广播电视台,6.51
43,600936.SH,柳州市广播电视台,5.03
69,600939.SH,重庆建工投资控股有限责任公司,76.53
34,600939.SH,重庆高速公路集团有限公司,30.0
67,600939.SH,重庆高速集团持有公司,30.0
31,600939.SH,重庆市城市建设投资(集团)有限公司,3.54
91,600939.SH,中国华融资产管理股份有限公司,3.27
47,600956.SH,河北建设投资集团有限责任公司,50.5
56,600956.SH,香港中央结算(代理人)有限公司,49.39
2,600956.SH,香港中央结算有限公司(陆股通),0.11
3,600956.SH,黄腾宇,0.1
9,600956.SH,刘加,0.02
69,600958.SH,申能(集团)有限公司,25.27
36,600958.SH,香港中央结算(代理人)有限公司,14.68
18,600958.SH,上海海烟投资管理有限公司,4.94
93,600958.SH,中国证券金融股份有限公司,4.9
99,600958.SH,上海报业集团,3.48
2,600959.SH,江苏省国金集团信息网络投资有限公司,47.52
92,600959.SH,江苏省广播电视信息网络投资有限公司,14.21
96,600959.SH,中信国安通信有限公司,11.43
87,600959.SH,南京广播电视集团有限责任公司,6.45
90,600959.SH,苏州市广播电视总台,5.91
0,600960.SH,北京海纳川汽车部件股份有限公司,23.04
34,600960.SH,北京汽车集团有限公司,21.71
26,600960.SH,吕剑锋,2.63
94,600960.SH,广东温氏投资有限公司,2.22
91,600960.SH,北京东海中矿投资管理有限公司-东海中矿2号私募投资基金,2.01
32,600961.SH,株洲冶炼集团有限责任公司,40.24
87,600961.SH,湖南有色金属有限公司,3.28
83,600961.SH,湖南财信经济投资有限公司,3.26
27,600961.SH,唐四霞,1.64
54,600961.SH,王彦臣,1.01
43,600962.SH,国家开发投资集团有限公司,44.57
84,600962.SH,乳山市经济开发投资公司,3.12
78,600962.SH,乳山市国鑫资产经营管理有限公司,1.27
91,600962.SH,北京神州牧投资基金管理有限公司-红炎神州牧基金,1.18
42,600962.SH,中国工商银行股份有限公司-南方大数据100指数证券投资基金,1.09
18,600963.SH,泰格林纸集团股份有限公司,28.06
22,600963.SH,中国纸业投资有限公司,14.404
47,600963.SH,刘建国,6.44
3,600963.SH,山东省国有资产投资控股有限公司,1.8
4,600963.SH,湖北新海天投资有限公司,1.8
52,600965.SH,福成投资集团有限公司,35.51
30,600965.SH,李福成,15.65
86,600965.SH,三河福生投资有限公司,9.01
40,600965.SH,李高生,2.16
61,600965.SH,中海信托股份有限公司-中海信托-福成股份员工持股计划集合资金信托,1.99
41,600966.SH,山东博汇集团有限公司,28.84
42,600966.SH,宁波亚洲纸管纸箱有限公司,20.0
99,600966.SH,兴业国际信托有限公司-兴业信托·博汇纸业1号员工持股集合资金信托计划,3.58
79,600966.SH,中国建设银行股份有限公司-景顺长城量化精选股票型证券投资基金,1.54
8,600966.SH,上海彤源投资发展有限公司-彤源同祥私募证券投资基金,0.99
52,600967.SH,内蒙古第一机械集团有限公司,51.68
0,600967.SH,中兵投资管理有限责任公司,12.14
29,600967.SH,兴业银行股份有限公司-兴全新视野灵活配置定期开放混合型发起式证券投资基金,2.82
10,600967.SH,兴业银行股份有限公司-兴全趋势投资混合型证券投资基金,2.73
24,600967.SH,山西北方机械控股有限公司,2.59
79,600968.SH,中国海洋石油集团有限公司,97.78
78,600968.SH,中海石油投资控股有限公司,2.22
2,600968.SH,童红玲,0.26
3,600968.SH,香港中央结算有限公司(陆股通),0.22
15,600968.SH,招商银行股份有限公司-博时中证央企创新驱动交易型开放式指数证券投资基金,0.18
