,ts_code,name,industry,market
2509,600321.SH,正源股份,其他建材,主板
2510,600322.SH,天房发展,区域地产,主板
2511,600323.SH,瀚蓝环境,水务,主板
2512,600325.SH,华发股份,区域地产,主板
2513,600326.SH,西藏天路,水泥,主板
2514,600327.SH,大东方,汽车服务,主板
2515,600328.SH,中盐化工,化工原料,主板
2516,600329.SH,中新药业,中成药,主板
2517,600330.SH,天通股份,元器件,主板
2518,600331.SH,宏达股份,铅锌,主板
2519,600332.SH,白云山,中成药,主板
2520,600333.SH,长春燃气,供气供热,主板
2521,600335.SH,国机汽车,汽车配件,主板
2522,600336.SH,澳柯玛,家用电器,主板
2523,600337.SH,美克家居,家居用品,主板
2524,600338.SH,西藏珠峰,铅锌,主板
2525,600339.SH,中油工程,石油加工,主板
2526,600340.SH,华夏幸福,区域地产,主板
2527,600343.SH,航天动力,航空,主板
2528,600345.SH,长江通信,通信设备,主板
2529,600346.SH,恒力石化,化纤,主板
2530,600348.SH,阳泉煤业,煤炭开采,主板
2531,600350.SH,山东高速,路桥,主板
2532,600351.SH,亚宝药业,中成药,主板
2533,600352.SH,浙江龙盛,染料涂料,主板
2534,600353.SH,旭光电子,元器件,主板
2535,600354.SH,*ST敦种,种植业,主板
2536,600355.SH,精伦电子,元器件,主板
2537,600356.SH,恒丰纸业,造纸,主板
2538,600358.SH,*ST联合,旅游服务,主板
2539,600359.SH,新农开发,农业综合,主板
2540,600360.SH,华微电子,半导体,主板
2541,600361.SH,华联综超,超市连锁,主板
2542,600362.SH,江西铜业,铜,主板
2543,600363.SH,联创光电,元器件,主板
2544,600365.SH,通葡股份,红黄酒,主板
2545,600366.SH,宁波韵升,电器仪表,主板
2546,600367.SH,红星发展,化工原料,主板
2547,600368.SH,五洲交通,路桥,主板
2548,600369.SH,西南证券,证券,主板
2549,600370.SH,三房巷,纺织,主板
2550,600371.SH,万向德农,种植业,主板
2551,600372.SH,中航电子,航空,主板
2552,600373.SH,中文传媒,出版业,主板
2553,600375.SH,华菱星马,汽车整车,主板
2554,600376.SH,首开股份,区域地产,主板
2555,600377.SH,宁沪高速,路桥,主板
2556,600378.SH,昊华科技,化工原料,主板
2557,600379.SH,宝光股份,电气设备,主板
2558,600380.SH,健康元,化学制药,主板
2559,600381.SH,青海春天,医疗保健,主板
2560,600382.SH,广东明珠,商贸代理,主板
2561,600383.SH,金地集团,全国地产,主板
2562,600385.SH,ST金泰,黄金,主板
2563,600386.SH,北巴传媒,汽车服务,主板
2564,600387.SH,海越能源,石油贸易,主板
2565,600388.SH,龙净环保,环境保护,主板
2566,600389.SH,江山股份,农药化肥,主板
2567,600390.SH,五矿资本,多元金融,主板
2568,600391.SH,航发科技,航空,主板
2569,600392.SH,盛和资源,小金属,主板
2570,600393.SH,粤泰股份,全国地产,主板
2571,600395.SH,盘江股份,煤炭开采,主板
2572,600396.SH,金山股份,火力发电,主板
2573,600397.SH,安源煤业,煤炭开采,主板
2574,600398.SH,海澜之家,服饰,主板
2575,600399.SH,ST抚钢,特种钢,主板
2576,600400.SH,红豆股份,服饰,主板
2577,600403.SH,大有能源,煤炭开采,主板
2578,600405.SH,动力源,电气设备,主板
2579,600406.SH,国电南瑞,电气设备,主板
2580,600408.SH,ST安泰,焦炭加工,主板
2581,600409.SH,三友化工,化工原料,主板
2582,600410.SH,华胜天成,软件服务,主板
2583,600415.SH,小商品城,商品城,主板
2584,600416.SH,*ST湘电,电气设备,主板
2585,600418.SH,江淮汽车,汽车整车,主板
2586,600419.SH,天润乳业,乳制品,主板
2587,600420.SH,现代制药,化学制药,主板
2588,600421.SH,ST仰帆,综合类,主板
2589,600422.SH,昆药集团,中成药,主板
2590,600423.SH,ST柳化,农药化肥,主板
2591,600425.SH,青松建化,水泥,主板
2592,600426.SH,华鲁恒升,农药化肥,主板
2593,600428.SH,中远海特,水运,主板
2594,600429.SH,三元股份,乳制品,主板
2595,600433.SH,冠豪高新,造纸,主板
2596,600435.SH,北方导航,专用机械,主板
2597,600436.SH,片仔癀,中成药,主板
2598,600438.SH,通威股份,饲料,主板
2599,600439.SH,瑞贝卡,服饰,主板
2600,600444.SH,国机通用,专用机械,主板
2601,600446.SH,金证股份,软件服务,主板
2602,600448.SH,华纺股份,纺织,主板
2603,600449.SH,宁夏建材,水泥,主板
2604,600452.SH,涪陵电力,水力发电,主板
2605,600455.SH,博通股份,文教休闲,主板
2606,600456.SH,宝钛股份,小金属,主板
2607,600458.SH,时代新材,塑料,主板
2608,600459.SH,贵研铂业,小金属,主板
2609,600460.SH,士兰微,半导体,主板
2610,600461.SH,洪城水业,水务,主板
2611,600462.SH,*ST九有,互联网,主板
2612,600463.SH,空港股份,园区开发,主板
2613,600466.SH,蓝光发展,区域地产,主板
2614,600467.SH,好当家,渔业,主板
2615,600468.SH,百利电气,电气设备,主板
2616,600469.SH,风神股份,汽车配件,主板
2617,600470.SH,*ST六化,农药化肥,主板
2618,600475.SH,华光环能,专用机械,主板
2619,600476.SH,湘邮科技,软件服务,主板
2620,600477.SH,杭萧钢构,钢加工,主板
2621,600478.SH,科力远,元器件,主板
2622,600479.SH,千金药业,中成药,主板
2623,600480.SH,凌云股份,汽车配件,主板
2624,600481.SH,双良节能,环境保护,主板
2625,600482.SH,中国动力,电气设备,主板
2626,600483.SH,福能股份,火力发电,主板
2627,600486.SH,扬农化工,农药化肥,主板
2628,600487.SH,亨通光电,通信设备,主板
2629,600488.SH,天药股份,化学制药,主板
2630,600489.SH,中金黄金,黄金,主板
2631,600490.SH,鹏欣资源,铜,主板
2632,600491.SH,龙元建设,建筑工程,主板
2633,600493.SH,凤竹纺织,纺织,主板
2634,600495.SH,晋西车轴,运输设备,主板
2635,600496.SH,精工钢构,钢加工,主板
2636,600497.SH,驰宏锌锗,铅锌,主板
2637,600498.SH,烽火通信,通信设备,主板
2638,600499.SH,科达洁能,专用机械,主板
2639,600500.SH,中化国际,商贸代理,主板
2640,600501.SH,航天晨光,汽车配件,主板
2641,600502.SH,安徽建工,建筑工程,主板
2642,600503.SH,华丽家族,区域地产,主板
2643,600505.SH,西昌电力,水力发电,主板
2644,600506.SH,香梨股份,种植业,主板
2645,600507.SH,方大特钢,特种钢,主板
2646,600508.SH,上海能源,煤炭开采,主板
2647,600509.SH,天富能源,火力发电,主板
2648,600510.SH,黑牡丹,全国地产,主板
2649,600511.SH,国药股份,医药商业,主板
2650,600512.SH,腾达建设,建筑工程,主板
2651,600513.SH,联环药业,化学制药,主板
2652,600515.SH,海航基础,全国地产,主板
2653,600516.SH,方大炭素,矿物制品,主板
2654,600517.SH,国网英大,电气设备,主板
2655,600518.SH,ST康美,中成药,主板
2656,600519.SH,贵州茅台,白酒,主板
2657,600520.SH,文一科技,机械基件,主板
2658,600521.SH,华海药业,化学制药,主板
2659,600522.SH,中天科技,通信设备,主板
2660,600523.SH,贵航股份,汽车配件,主板
2661,600525.SH,长园集团,电气设备,主板
2662,600526.SH,菲达环保,环境保护,主板
2663,600527.SH,江南高纤,化纤,主板
2664,600528.SH,中铁工业,运输设备,主板
2665,600529.SH,山东药玻,医疗保健,主板
2666,600530.SH,*ST交昂,医疗保健,主板
2667,600531.SH,豫光金铅,铅锌,主板
2668,600532.SH,宏达矿业,普钢,主板
2669,600533.SH,栖霞建设,区域地产,主板
2670,600535.SH,天士力,中成药,主板
2671,600536.SH,中国软件,软件服务,主板
2672,600537.SH,亿晶光电,半导体,主板
2673,600538.SH,国发股份,医药商业,主板
2674,600539.SH,ST狮头,水泥,主板
2675,600540.SH,新赛股份,种植业,主板
2676,600543.SH,莫高股份,红黄酒,主板
2677,600545.SH,卓郎智能,纺织机械,主板
2678,600546.SH,山煤国际,煤炭开采,主板
2679,600547.SH,山东黄金,黄金,主板
2680,600548.SH,深高速,路桥,主板
2681,600549.SH,厦门钨业,小金属,主板
2682,600550.SH,保变电气,电气设备,主板
2683,600551.SH,时代出版,出版业,主板
2684,600552.SH,凯盛科技,玻璃,主板
2685,600555.SH,*ST海创,旅游服务,主板
2686,600556.SH,天下秀,互联网,主板
2687,600557.SH,康缘药业,中成药,主板
2688,600558.SH,大西洋,钢加工,主板
2689,600559.SH,老白干酒,白酒,主板
2690,600560.SH,金自天正,电气设备,主板
2691,600561.SH,江西长运,公共交通,主板
2692,600562.SH,国睿科技,通信设备,主板
2693,600563.SH,法拉电子,元器件,主板
2694,600565.SH,迪马股份,全国地产,主板
2695,600566.SH,济川药业,中成药,主板
2696,600567.SH,山鹰纸业,造纸,主板
2697,600568.SH,*ST中珠,区域地产,主板
2698,600569.SH,安阳钢铁,普钢,主板
2699,600570.SH,恒生电子,软件服务,主板
2700,600571.SH,信雅达,软件服务,主板
2701,600572.SH,康恩贝,中成药,主板
2702,600573.SH,惠泉啤酒,啤酒,主板
2703,600575.SH,淮河能源,水运,主板
2704,600576.SH,祥源文化,影视音像,主板
2705,600577.SH,精达股份,电气设备,主板
2706,600578.SH,京能电力,火力发电,主板
2707,600579.SH,克劳斯,化工机械,主板
2708,600580.SH,卧龙电驱,电气设备,主板
2709,600581.SH,八一钢铁,普钢,主板
2710,600582.SH,天地科技,工程机械,主板
2711,600583.SH,海油工程,石油开采,主板
2712,600584.SH,长电科技,半导体,主板
2713,600585.SH,海螺水泥,水泥,主板
2714,600586.SH,金晶科技,玻璃,主板
2715,600587.SH,新华医疗,医疗保健,主板
2716,600588.SH,用友网络,软件服务,主板
2717,600589.SH,广东榕泰,塑料,主板
2718,600590.SH,泰豪科技,电气设备,主板
2719,600592.SH,龙溪股份,机械基件,主板
2720,600593.SH,大连圣亚,旅游服务,主板
2721,600594.SH,益佰制药,中成药,主板
2722,600595.SH,ST中孚,铝,主板
2723,600596.SH,新安股份,化工原料,主板
2724,600597.SH,光明乳业,乳制品,主板
2725,600598.SH,北大荒,种植业,主板
2726,600599.SH,*ST熊猫,多元金融,主板
2727,600600.SH,青岛啤酒,啤酒,主板
2728,600601.SH,方正科技,IT设备,主板
2729,600602.SH,云赛智联,软件服务,主板
2730,600603.SH,广汇物流,仓储物流,主板
2731,600604.SH,市北高新,园区开发,主板
2732,600605.SH,汇通能源,房产服务,主板
2733,600606.SH,绿地控股,全国地产,主板
2734,600608.SH,ST沪科,钢加工,主板
2735,600609.SH,金杯汽车,汽车配件,主板
2736,600611.SH,大众交通,公共交通,主板
2737,600612.SH,老凤祥,服饰,主板
2738,600613.SH,神奇制药,中成药,主板
2739,600614.SH,*ST鹏起,综合类,主板
2740,600615.SH,丰华股份,小金属,主板
2741,600616.SH,金枫酒业,红黄酒,主板
2742,600617.SH,国新能源,供气供热,主板
2743,600618.SH,氯碱化工,化工原料,主板
2744,600619.SH,海立股份,机械基件,主板
2745,600620.SH,天宸股份,综合类,主板
2746,600621.SH,华鑫股份,证券,主板
2747,600622.SH,光大嘉宝,区域地产,主板
2748,600623.SH,华谊集团,汽车配件,主板
2749,600624.SH,复旦复华,化学制药,主板
2750,600626.SH,申达股份,纺织,主板
2751,600628.SH,新世界,百货,主板
2752,600629.SH,华建集团,建筑工程,主板
2753,600630.SH,龙头股份,纺织,主板
2754,600633.SH,浙数文化,互联网,主板
2755,600634.SH,*ST富控,互联网,主板
2756,600635.SH,大众公用,供气供热,主板
2757,600636.SH,国新文化,化工原料,主板
2758,600637.SH,东方明珠,影视音像,主板
2759,600638.SH,新黄浦,区域地产,主板
2760,600639.SH,浦东金桥,园区开发,主板
2761,600640.SH,号百控股,影视音像,主板
2762,600641.SH,万业企业,区域地产,主板
2763,600642.SH,申能股份,火力发电,主板
2764,600643.SH,爱建集团,多元金融,主板
2765,600644.SH,乐山电力,水力发电,主板
2766,600645.SH,中源协和,生物制药,主板
2767,600647.SH,同达创业,综合类,主板
2768,600648.SH,外高桥,园区开发,主板
2769,600649.SH,城投控股,区域地产,主板
2770,600650.SH,锦江投资,公共交通,主板
2771,600651.SH,*ST飞乐,电器仪表,主板
2772,600652.SH,ST游久,互联网,主板
2773,600653.SH,申华控股,汽车服务,主板
2774,600654.SH,ST中安,软件服务,主板
2775,600655.SH,豫园股份,百货,主板
2776,600657.SH,信达地产,全国地产,主板
2777,600658.SH,电子城,园区开发,主板
2778,600660.SH,福耀玻璃,汽车配件,主板
2779,600661.SH,昂立教育,文教休闲,主板
2780,600662.SH,强生控股,公共交通,主板
2781,600663.SH,陆家嘴,园区开发,主板
2782,600664.SH,哈药股份,化学制药,主板
2783,600665.SH,天地源,全国地产,主板
2784,600666.SH,ST瑞德,元器件,主板
2785,600667.SH,太极实业,半导体,主板
2786,600668.SH,尖峰集团,水泥,主板
2787,600671.SH,*ST目药,中成药,主板
2788,600673.SH,东阳光,化学制药,主板
2789,600674.SH,川投能源,水力发电,主板
2790,600675.SH,中华企业,区域地产,主板
2791,600676.SH,交运股份,公共交通,主板
2792,600677.SH,*ST航通,通信设备,主板
2793,600678.SH,四川金顶,水泥,主板
2794,600679.SH,上海凤凰,文教休闲,主板
2795,600681.SH,百川能源,供气供热,主板
2796,600682.SH,南京新百,百货,主板
2797,600683.SH,京投发展,区域地产,主板
2798,600684.SH,珠江实业,全国地产,主板
2799,600685.SH,中船防务,船舶,主板
2800,600686.SH,金龙汽车,汽车整车,主板
2801,600687.SH,*ST刚泰,黄金,主板
2802,600688.SH,上海石化,石油加工,主板
2803,600689.SH,上海三毛,纺织,主板
2804,600690.SH,海尔智家,家用电器,主板
2805,600691.SH,阳煤化工,农药化肥,主板
2806,600692.SH,亚通股份,房产服务,主板
2807,600693.SH,东百集团,百货,主板
2808,600694.SH,大商股份,百货,主板
2809,600695.SH,绿庭投资,多元金融,主板
2810,600696.SH,ST岩石,区域地产,主板
2811,600697.SH,欧亚集团,百货,主板
2812,600698.SH,ST天雁,汽车配件,主板
2813,600699.SH,均胜电子,汽车配件,主板
2814,600701.SH,*ST工新,综合类,主板
2815,600702.SH,舍得酒业,白酒,主板
2816,600703.SH,三安光电,半导体,主板
2817,600704.SH,物产中大,商贸代理,主板
2818,600705.SH,中航资本,多元金融,主板
2819,600706.SH,曲江文旅,旅游服务,主板
2820,600707.SH,彩虹股份,元器件,主板
2821,600708.SH,光明地产,全国地产,主板
2822,600710.SH,苏美达,工程机械,主板
2823,600711.SH,盛屯矿业,小金属,主板
2824,600712.SH,南宁百货,百货,主板
2825,600713.SH,南京医药,医药商业,主板
2826,600714.SH,金瑞矿业,化工原料,主板
2827,600715.SH,文投控股,影视音像,主板
2828,600716.SH,凤凰股份,区域地产,主板
2829,600717.SH,天津港,港口,主板
2830,600718.SH,东软集团,软件服务,主板
2831,600719.SH,大连热电,供气供热,主板
2832,600720.SH,祁连山,水泥,主板
2833,600721.SH,ST百花,生物制药,主板
2834,600722.SH,金牛化工,化工原料,主板
2835,600723.SH,首商股份,百货,主板
2836,600724.SH,宁波富达,水泥,主板
2837,600725.SH,ST云维,焦炭加工,主板
2838,600726.SH,华电能源,火力发电,主板
2839,600727.SH,鲁北化工,农药化肥,主板
2840,600728.SH,佳都科技,软件服务,主板
2841,600729.SH,重庆百货,百货,主板
2842,600730.SH,中国高科,综合类,主板
2843,600731.SH,湖南海利,农药化肥,主板
2844,600732.SH,爱旭股份,电气设备,主板
2845,600733.SH,北汽蓝谷,汽车整车,主板
2846,600734.SH,*ST实达,IT设备,主板
2847,600735.SH,新华锦,商贸代理,主板
2848,600736.SH,苏州高新,园区开发,主板
2849,600737.SH,中粮糖业,食品,主板
2850,600738.SH,兰州民百,百货,主板
2851,600739.SH,辽宁成大,商贸代理,主板
2852,600740.SH,山西焦化,焦炭加工,主板
2853,600741.SH,华域汽车,汽车配件,主板
2854,600742.SH,一汽富维,汽车配件,主板
2855,600743.SH,华远地产,区域地产,主板
2856,600744.SH,华银电力,火力发电,主板
2857,600745.SH,闻泰科技,通信设备,主板
2858,600746.SH,江苏索普,化工原料,主板
2859,600748.SH,上实发展,全国地产,主板
2860,600749.SH,西藏旅游,旅游景点,主板
2861,600750.SH,江中药业,中成药,主板
2862,600751.SH,海航科技,水运,主板
2863,600753.SH,东方银星,商贸代理,主板
2864,600754.SH,锦江酒店,酒店餐饮,主板
2865,600755.SH,厦门国贸,商贸代理,主板
2866,600756.SH,浪潮软件,软件服务,主板
2867,600757.SH,长江传媒,出版业,主板
2868,600758.SH,辽宁能源,煤炭开采,主板
2869,600759.SH,洲际油气,石油开采,主板
2870,600760.SH,中航沈飞,航空,主板
2871,600761.SH,安徽合力,工程机械,主板
2872,600763.SH,通策医疗,医疗保健,主板
2873,600764.SH,中国海防,通信设备,主板
2874,600765.SH,中航重机,机械基件,主板
2875,600766.SH,园城黄金,黄金,主板
2876,600767.SH,ST运盛,医疗保健,主板
2877,600768.SH,宁波富邦,铝,主板
2878,600769.SH,祥龙电业,建筑工程,主板
2879,600770.SH,综艺股份,综合类,主板
2880,600771.SH,广誉远,中成药,主板
2881,600773.SH,西藏城投,区域地产,主板
2882,600774.SH,汉商集团,百货,主板
2883,600775.SH,南京熊猫,通信设备,主板
2884,600776.SH,东方通信,通信设备,主板
